game_pk,game_date,matchup,side,pitcher,opp_team,n_opp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,comp_raw,comp_reliability,comp_z,comp_pctile,comp_tier
823276,2026-07-11,Toronto Blue Jays @ San Diego Padres,away,Trey Yesavage,San Diego Padres,9,0.275,0.315,0.318,0.272,-0.046,0.195,0.248,0.245,0.197,-0.048,0.321,0.394,0.4,0.316,-0.084,35.7,42.251,39.41,38.274,-1.136,88.6,89.345,88.954,88.991,0.037,20.9,8.667,13.94,15.627,1.687,22.8,20.539,22.115,21.175,-0.94,10.7,8.533,8.995,10.15,1.155,-0.666,0.766,-0.51,72.0,slight
823276,2026-07-11,Toronto Blue Jays @ San Diego Padres,home,Walker Buehler,Toronto Blue Jays,9,0.326,0.303,0.318,0.311,-0.007,0.261,0.25,0.245,0.266,0.021,0.416,0.373,0.4,0.388,-0.012,42.3,33.951,39.41,36.441,-2.969,90.5,87.566,88.954,89.112,0.158,10.6,13.358,13.94,10.018,-3.922,21.3,17.72,22.115,17.067,-5.048,8.3,7.431,8.995,6.857,-2.138,-0.032,0.812,-0.026,7.0,negligible
823356,2026-07-11,Milwaukee Brewers @ Pittsburgh Pirates,away,Shane Drohan,Pittsburgh Pirates,9,0.291,0.325,0.318,0.297,-0.021,0.236,0.251,0.245,0.242,-0.003,0.364,0.406,0.4,0.369,-0.031,38.9,40.51,39.41,39.986,0.576,88.1,88.67,88.954,87.816,-1.138,13.2,11.082,13.94,10.342,-3.598,22.8,22.582,22.115,23.281,1.166,7.5,9.14,8.995,7.621,-1.374,-0.356,0.755,-0.269,41.0,negligible
823356,2026-07-11,Milwaukee Brewers @ Pittsburgh Pirates,home,Bubba Chandler,Milwaukee Brewers,9,0.32,0.331,0.318,0.333,0.015,0.229,0.252,0.245,0.236,-0.009,0.376,0.421,0.4,0.396,-0.004,37.3,41.915,39.41,39.671,0.261,89.3,90.007,88.954,90.353,1.399,18.3,9.14,13.94,13.5,-0.44,19.8,20.888,22.115,18.701,-3.414,13.0,10.532,8.995,15.221,6.226,0.293,0.814,0.239,34.0,negligible
823603,2026-07-11,Boston Red Sox @ New York Mets,home,Freddy Peralta,Boston Red Sox,9,0.301,0.301,0.318,0.285,-0.033,0.235,0.241,0.245,0.231,-0.014,0.364,0.373,0.4,0.339,-0.061,39.3,36.274,39.41,36.173,-3.237,87.8,87.976,88.954,86.822,-2.132,15.6,13.339,13.94,14.999,1.059,22.0,20.93,22.115,20.821,-1.294,8.8,7.427,8.995,7.266,-1.729,-0.625,0.835,-0.522,76.0,slight
823682,2026-07-11,Los Angeles Angels @ Minnesota Twins,away,Ryan Johnson,Minnesota Twins,9,0.333,0.312,0.318,0.327,0.009,0.258,0.241,0.245,0.254,0.009,0.45,0.385,0.4,0.433,0.033,40.6,36.437,39.41,37.537,-1.873,89.5,88.443,88.954,88.989,0.035,19.2,15.174,13.94,20.434,6.494,18.3,20.135,22.115,16.662,-5.453,7.6,8.877,8.995,7.5,-1.495,0.271,0.615,0.167,14.0,negligible
823682,2026-07-11,Los Angeles Angels @ Minnesota Twins,home,Joe Ryan,Los Angeles Angels,9,0.274,0.32,0.318,0.276,-0.042,0.209,0.24,0.245,0.205,-0.04,0.36,0.414,0.4,0.373,-0.027,43.1,40.513,39.41,44.306,4.896,89.9,88.855,88.954,89.801,0.847,18.8,15.862,13.94,20.722,6.782,28.8,24.331,22.115,31.686,9.571,5.4,8.131,8.995,4.881,-4.114,-0.562,0.82,-0.461,59.0,slight
823844,2026-07-11,Cleveland Guardians @ Miami Marlins,away,Tanner Bibee,Miami Marlins,9,0.336,0.323,0.318,0.341,0.023,0.265,0.259,0.245,0.28,0.035,0.455,0.395,0.4,0.449,0.049,42.7,37.978,39.41,41.148,1.738,89.9,88.409,88.954,89.355,0.401,16.1,12.235,13.94,14.395,0.455,19.5,16.507,22.115,14.555,-7.56,7.0,9.009,8.995,7.011,-1.984,0.6,0.84,0.504,69.0,slight
823844,2026-07-11,Cleveland Guardians @ Miami Marlins,home,Eury Pérez,Cleveland Guardians,9,0.316,0.303,0.318,0.301,-0.017,0.208,0.233,0.245,0.198,-0.047,0.414,0.352,0.4,0.364,-0.036,39.3,33.569,39.41,33.475,-5.935,88.2,87.572,88.954,86.818,-2.136,20.0,15.088,13.94,21.148,7.208,27.6,20.643,22.115,25.763,3.648,9.9,10.691,8.995,11.767,2.772,-0.59,0.766,-0.452,55.0,slight
823926,2026-07-11,Arizona Diamondbacks @ Los Angeles Dodgers,away,Brandon Pfaadt,Los Angeles Dodgers,9,0.325,0.353,0.318,0.361,0.043,0.24,0.267,0.245,0.262,0.017,0.425,0.456,0.4,0.484,0.084,39.6,43.97,39.41,44.182,4.772,89.4,90.267,88.954,90.713,1.759,10.4,15.124,13.94,11.584,-2.356,18.7,20.789,22.115,17.579,-4.536,8.6,10.899,8.995,10.42,1.425,0.945,0.713,0.674,86.0,slight
823926,2026-07-11,Arizona Diamondbacks @ Los Angeles Dodgers,home,Yoshinobu Yamamoto,Arizona Diamondbacks,9,0.284,0.325,0.318,0.29,-0.028,0.233,0.259,0.245,0.246,0.001,0.37,0.4,0.4,0.37,-0.03,35.8,36.911,39.41,33.53,-5.88,88.0,88.262,88.954,87.308,-1.646,7.9,13.541,13.94,7.501,-6.439,25.1,16.579,22.115,18.817,-3.298,5.3,9.104,8.995,5.364,-3.631,-0.48,0.82,-0.394,48.0,negligible
824249,2026-07-11,Philadelphia Phillies @ Detroit Tigers,away,Cristopher Sánchez,Detroit Tigers,9,0.279,0.332,0.318,0.291,-0.027,0.23,0.252,0.245,0.237,-0.008,0.367,0.428,0.4,0.393,-0.007,44.1,40.705,39.41,45.549,6.139,89.3,88.841,88.954,89.187,0.233,2.5,17.762,13.94,6.322,-7.618,27.6,21.813,22.115,27.223,5.108,4.8,9.402,8.995,5.017,-3.978,-0.255,0.847,-0.216,24.0,negligible
824249,2026-07-11,Philadelphia Phillies @ Detroit Tigers,home,Casey Mize,Philadelphia Phillies,9,0.271,0.325,0.318,0.277,-0.041,0.22,0.258,0.245,0.232,-0.013,0.347,0.419,0.4,0.363,-0.037,34.6,42.056,39.41,36.923,-2.487,88.1,89.52,88.954,88.666,-0.288,17.6,11.683,13.94,15.343,1.403,25.7,21.624,22.115,25.129,3.014,5.7,7.996,8.995,5.067,-3.928,-0.638,0.761,-0.485,66.0,slight
824492,2026-07-11,Chicago Cubs @ Cincinnati Reds,away,Javier Assad,Cincinnati Reds,9,0.332,0.327,0.318,0.341,0.023,0.268,0.238,0.245,0.26,0.015,0.439,0.419,0.4,0.46,0.06,49.1,39.818,39.41,49.608,10.198,90.3,89.949,88.954,91.295,2.341,14.1,16.188,13.94,16.348,2.408,14.7,25.095,22.115,16.681,-5.434,6.7,10.375,8.995,7.728,-1.267,0.863,0.745,0.643,83.0,slight
824492,2026-07-11,Chicago Cubs @ Cincinnati Reds,home,Nick Lodolo,Chicago Cubs,9,0.374,0.328,0.318,0.386,0.068,0.291,0.245,0.245,0.291,0.046,0.467,0.404,0.4,0.472,0.072,39.3,39.784,39.41,39.673,0.263,90.5,88.676,88.954,90.222,1.268,13.1,16.078,13.94,15.238,1.298,17.9,20.421,22.115,16.529,-5.586,9.3,11.281,8.995,11.664,2.669,1.052,0.748,0.787,93.0,slight
824576,2026-07-11,Athletics @ Chicago White Sox,away,Gage Jump,Chicago White Sox,9,0.312,0.337,0.318,0.331,0.013,0.257,0.256,0.245,0.269,0.024,0.399,0.436,0.4,0.435,0.035,38.7,41.575,39.41,40.826,1.416,89.5,89.13,88.954,89.676,0.722,17.2,14.439,13.94,17.699,3.759,22.7,22.133,22.115,22.718,0.603,7.2,9.148,8.995,7.322,-1.673,0.271,0.674,0.182,21.0,negligible
824576,2026-07-11,Athletics @ Chicago White Sox,home,Bryan Hudson,Athletics,9,0.294,0.328,0.318,0.303,-0.015,0.238,0.256,0.245,0.249,0.004,0.327,0.413,0.4,0.338,-0.062,35.1,41.304,39.41,36.787,-2.623,87.8,89.18,88.954,88.026,-0.928,14.2,11.21,13.94,11.47,-2.47,22.8,19.621,22.115,20.229,-1.886,9.4,9.929,8.995,10.376,1.381,-0.367,0.649,-0.238,31.0,negligible
824813,2026-07-11,Kansas City Royals @ Baltimore Orioles,away,Noah Cameron,Baltimore Orioles,9,0.34,0.331,0.318,0.354,0.036,0.275,0.25,0.245,0.281,0.036,0.454,0.42,0.4,0.477,0.077,38.7,43.481,39.41,42.698,3.288,89.1,90.284,88.954,90.43,1.476,15.5,13.893,13.94,15.453,1.513,20.7,23.496,22.115,21.993,-0.122,7.6,10.413,8.995,8.798,-0.197,0.701,0.825,0.578,79.0,slight
824813,2026-07-11,Kansas City Royals @ Baltimore Orioles,home,Kyle Bradish,Kansas City Royals,9,0.306,0.327,0.318,0.315,-0.003,0.228,0.253,0.245,0.235,-0.01,0.372,0.417,0.4,0.388,-0.012,36.6,44.133,39.41,40.986,1.576,88.1,90.316,88.954,89.462,0.508,9.5,16.414,13.94,11.974,-1.966,23.5,20.839,22.115,22.144,0.029,11.2,8.927,8.995,11.115,2.12,-0.001,0.823,-0.001,3.0,negligible
