game_pk,game_date,matchup,side,pitcher,opp_team,n_opp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,comp_raw,comp_reliability,comp_z,comp_pctile,comp_tier
823278,2026-07-10,Toronto Blue Jays @ San Diego Padres,away,Shane Bieber,San Diego Padres,9,0.502,0.315,0.318,0.497,0.179,0.374,0.248,0.245,0.379,0.134,0.759,0.394,0.4,0.748,0.348,54.2,42.251,39.41,58.107,18.697,93.6,89.345,88.954,93.991,5.037,16.2,8.667,13.94,10.927,-3.013,14.1,20.539,22.115,13.095,-9.02,10.9,8.533,8.995,10.34,1.345,3.543,0.444,1.575,100.0,strong
823278,2026-07-10,Toronto Blue Jays @ San Diego Padres,home,JP Sears,Toronto Blue Jays,9,0.368,0.303,0.318,0.351,0.033,0.277,0.25,0.245,0.283,0.038,0.499,0.373,0.4,0.465,0.065,50.0,33.951,39.41,43.074,3.664,91.2,87.566,88.954,89.812,0.858,17.3,13.358,13.94,16.718,2.778,20.9,17.72,22.115,16.746,-5.369,10.4,7.431,8.995,8.592,-0.403,0.75,0.434,0.325,53.0,negligible
823357,2026-07-10,Milwaukee Brewers @ Pittsburgh Pirates,away,Brandon Sproat,Pittsburgh Pirates,9,0.331,0.325,0.318,0.338,0.02,0.243,0.251,0.245,0.249,0.004,0.404,0.406,0.4,0.41,0.01,43.4,40.51,39.41,44.611,5.201,90.0,88.67,88.954,89.716,0.762,13.2,11.082,13.94,10.342,-3.598,25.0,22.582,22.115,25.528,3.413,11.0,9.14,8.995,11.177,2.182,0.288,0.777,0.224,33.0,negligible
823357,2026-07-10,Milwaukee Brewers @ Pittsburgh Pirates,home,Braxton Ashcraft,Milwaukee Brewers,9,0.278,0.331,0.318,0.289,-0.029,0.222,0.252,0.245,0.228,-0.017,0.347,0.421,0.4,0.365,-0.035,40.6,41.915,39.41,43.181,3.771,90.2,90.007,88.954,91.253,2.299,12.9,9.14,13.94,8.1,-5.84,27.8,20.888,22.115,26.258,4.143,5.7,10.532,8.995,6.674,-2.321,-0.277,0.827,-0.229,37.0,negligible
823604,2026-07-10,Boston Red Sox @ New York Mets,away,Sonny Gray,New York Mets,9,0.299,0.341,0.318,0.321,0.003,0.242,0.267,0.245,0.264,0.019,0.383,0.451,0.4,0.432,0.032,37.1,43.431,39.41,40.885,1.475,89.2,90.177,88.954,90.423,1.469,10.6,11.57,13.94,8.23,-5.71,22.8,20.806,22.115,21.45,-0.665,6.4,8.53,8.995,6.069,-2.926,0.237,0.807,0.191,20.0,negligible
823604,2026-07-10,Boston Red Sox @ New York Mets,home,Nolan McLean,Boston Red Sox,9,0.288,0.301,0.318,0.273,-0.045,0.214,0.241,0.245,0.211,-0.034,0.329,0.373,0.4,0.307,-0.093,34.5,36.274,39.41,31.755,-7.655,87.0,87.976,88.954,86.022,-2.932,8.2,13.339,13.94,7.599,-6.341,28.0,20.93,22.115,26.5,4.385,8.8,7.427,8.995,7.266,-1.729,-1.107,0.81,-0.897,90.0,notable
823685,2026-07-10,Los Angeles Angels @ Minnesota Twins,away,Grayson Rodriguez,Minnesota Twins,9,0.4,0.312,0.318,0.392,0.074,0.314,0.241,0.245,0.309,0.064,0.545,0.385,0.4,0.525,0.125,51.8,36.437,39.41,47.892,8.482,91.7,88.443,88.954,91.189,2.235,16.8,15.174,13.94,18.034,4.094,19.5,20.135,22.115,17.754,-4.361,12.2,8.877,8.995,12.04,3.045,1.455,0.58,0.844,83.0,notable
823685,2026-07-10,Los Angeles Angels @ Minnesota Twins,home,Zebby Matthews,Los Angeles Angels,9,0.326,0.32,0.318,0.328,0.01,0.246,0.24,0.245,0.241,-0.004,0.459,0.414,0.4,0.475,0.075,40.0,40.513,39.41,41.12,1.71,90.5,88.855,88.954,90.401,1.447,15.5,15.862,13.94,17.422,3.482,20.5,24.331,22.115,22.554,0.439,6.4,8.131,8.995,5.785,-3.21,0.395,0.75,0.296,40.0,negligible
823845,2026-07-10,Cleveland Guardians @ Miami Marlins,away,Parker Messick,Miami Marlins,9,0.28,0.323,0.318,0.284,-0.034,0.229,0.259,0.245,0.242,-0.003,0.341,0.395,0.4,0.337,-0.063,33.5,37.978,39.41,32.283,-7.127,87.4,88.409,88.954,86.855,-2.099,14.8,12.235,13.94,13.095,-0.845,25.8,16.507,22.115,19.258,-2.857,7.6,9.009,8.995,7.612,-1.383,-0.687,0.824,-0.566,73.0,slight
823845,2026-07-10,Cleveland Guardians @ Miami Marlins,home,Sandy Alcantara,Cleveland Guardians,9,0.302,0.303,0.318,0.288,-0.03,0.257,0.233,0.245,0.244,-0.001,0.366,0.352,0.4,0.322,-0.078,35.3,33.569,39.41,30.068,-9.342,88.2,87.572,88.954,86.818,-2.136,11.2,15.088,13.94,12.348,-1.592,17.8,20.643,22.115,16.615,-5.5,6.4,10.691,8.995,7.607,-1.388,-0.675,0.865,-0.584,77.0,slight
823927,2026-07-10,Arizona Diamondbacks @ Los Angeles Dodgers,away,Eduardo Rodriguez,Los Angeles Dodgers,9,0.343,0.353,0.318,0.381,0.063,0.266,0.267,0.245,0.29,0.045,0.458,0.456,0.4,0.522,0.122,37.2,43.97,39.41,41.504,2.094,88.5,90.267,88.954,89.813,0.859,12.8,15.124,13.94,13.984,0.044,16.9,20.789,22.115,15.887,-6.228,8.7,10.899,8.995,10.542,1.547,1.176,0.844,0.993,93.0,notable
823927,2026-07-10,Arizona Diamondbacks @ Los Angeles Dodgers,home,Shohei Ohtani,Arizona Diamondbacks,9,0.257,0.325,0.318,0.263,-0.055,0.201,0.259,0.245,0.212,-0.033,0.288,0.4,0.4,0.288,-0.112,33.8,36.911,39.41,31.657,-7.753,87.4,88.262,88.954,86.708,-2.246,11.2,13.541,13.94,10.801,-3.139,27.9,16.579,22.115,20.916,-1.199,7.6,9.104,8.995,7.692,-1.303,-1.082,0.78,-0.845,87.0,notable
824252,2026-07-10,Philadelphia Phillies @ Detroit Tigers,away,Aaron Nola,Detroit Tigers,9,0.319,0.332,0.318,0.333,0.015,0.25,0.252,0.245,0.257,0.012,0.427,0.428,0.4,0.457,0.057,38.8,40.705,39.41,40.075,0.665,88.3,88.841,88.954,88.187,-0.767,14.2,17.762,13.94,18.022,4.082,23.2,21.813,22.115,22.883,0.768,7.2,9.402,8.995,7.526,-1.469,0.254,0.824,0.21,23.0,negligible
824252,2026-07-10,Philadelphia Phillies @ Detroit Tigers,home,Jack Flaherty,Philadelphia Phillies,9,0.321,0.325,0.318,0.328,0.01,0.238,0.258,0.245,0.251,0.006,0.389,0.419,0.4,0.407,0.007,47.2,42.056,39.41,50.369,10.959,90.7,89.52,88.954,91.266,2.312,21.3,11.683,13.94,19.043,5.103,26.5,21.624,22.115,25.912,3.797,10.7,7.996,8.995,9.512,0.517,0.381,0.779,0.297,43.0,negligible
824493,2026-07-10,Chicago Cubs @ Cincinnati Reds,away,Shota Imanaga,Cincinnati Reds,9,0.298,0.327,0.318,0.306,-0.012,0.227,0.238,0.245,0.221,-0.024,0.402,0.419,0.4,0.421,0.021,36.0,39.818,39.41,36.373,-3.037,87.8,89.949,88.954,88.795,-0.159,17.4,16.188,13.94,19.648,5.708,24.1,25.095,22.115,27.347,5.232,6.3,10.375,8.995,7.267,-1.728,-0.267,0.827,-0.221,27.0,negligible
824493,2026-07-10,Chicago Cubs @ Cincinnati Reds,home,Hunter Greene,Chicago Cubs,9,0.458,0.328,0.318,0.472,0.154,0.341,0.245,0.245,0.341,0.096,0.578,0.404,0.4,0.584,0.184,66.7,39.784,39.41,67.333,27.923,93.9,88.676,88.954,93.622,4.668,19.9,16.078,13.94,22.038,8.098,35.0,20.421,22.115,32.319,10.204,20.0,11.281,8.995,25.083,16.088,2.574,0.13,0.336,60.0,negligible
824575,2026-07-10,Athletics @ Chicago White Sox,away,Jacob Lopez,Chicago White Sox,9,0.312,0.337,0.318,0.331,0.013,0.234,0.256,0.245,0.245,-0.0,0.358,0.436,0.4,0.39,-0.01,30.9,41.575,39.41,32.598,-6.812,85.0,89.13,88.954,85.176,-3.778,20.7,14.439,13.94,21.199,7.259,16.3,22.133,22.115,16.313,-5.802,13.2,9.148,8.995,13.425,4.43,-0.096,0.751,-0.072,7.0,negligible
824575,2026-07-10,Athletics @ Chicago White Sox,home,Sean Burke,Athletics,9,0.3,0.326,0.318,0.308,-0.01,0.231,0.255,0.245,0.24,-0.005,0.373,0.41,0.4,0.382,-0.018,36.5,42.099,39.41,38.99,-0.42,89.1,89.27,88.954,89.416,0.462,17.6,11.594,13.94,15.254,1.314,25.8,20.229,22.115,23.6,1.485,8.0,9.679,8.995,8.608,-0.387,-0.168,0.816,-0.137,17.0,negligible
824817,2026-07-10,Kansas City Royals @ Baltimore Orioles,away,Luinder Avila,Baltimore Orioles,9,0.327,0.331,0.318,0.34,0.022,0.231,0.25,0.245,0.236,-0.009,0.383,0.42,0.4,0.402,0.002,33.8,43.481,39.41,37.291,-2.119,87.7,90.284,88.954,89.03,0.076,11.7,13.893,13.94,11.653,-2.287,21.0,23.496,22.115,22.311,0.196,13.8,10.413,8.995,15.975,6.98,0.167,0.707,0.118,10.0,negligible
824817,2026-07-10,Kansas City Royals @ Baltimore Orioles,home,Brandon Young,Kansas City Royals,9,0.322,0.327,0.318,0.331,0.013,0.256,0.254,0.245,0.265,0.02,0.404,0.419,0.4,0.423,0.023,41.7,44.654,39.41,47.249,7.839,89.4,90.485,88.954,90.931,1.977,14.4,15.485,13.94,15.945,2.005,18.5,21.53,22.115,18.011,-4.104,8.9,8.563,8.995,8.473,-0.522,0.564,0.801,0.452,67.0,slight
