game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS
823605,2026-07-08,Kansas City Royals @ New York Mets,away,Steven Cruz,R,New York Mets,9,4,4,1,5,0,47,True,False,0.715,0.723,0.792,0.782,0.757,0.013
823605,2026-07-08,Kansas City Royals @ New York Mets,home,Christian Scott,R,Kansas City Royals,9,3,5,1,4,0,79,False,True,0.724,0.728,0.738,0.726,0.708,-0.036
823684,2026-07-08,Cleveland Guardians @ Minnesota Twins,away,Slade Cecconi,R,Minnesota Twins,9,3,3,3,6,0,177,False,True,0.745,0.748,0.759,0.762,0.752,0.008
823684,2026-07-08,Cleveland Guardians @ Minnesota Twins,home,Connor Prielipp,L,Cleveland Guardians,9,5,2,2,4,0,67,False,True,0.634,0.662,0.765,0.723,0.666,-0.078
823848,2026-07-08,Seattle Mariners @ Miami Marlins,away,George Kirby,R,Miami Marlins,9,5,3,1,6,0,206,False,True,0.779,0.779,0.729,0.737,0.759,0.015
823848,2026-07-08,Seattle Mariners @ Miami Marlins,home,Tyler Phillips,R,Seattle Mariners,9,6,2,1,7,0,139,False,True,0.748,0.752,0.767,0.755,0.745,0.001
823928,2026-07-08,Colorado Rockies @ Los Angeles Dodgers,away,Gabriel Hughes,R,Los Angeles Dodgers,9,5,3,1,6,0,5,True,False,0.819,0.813,0.545,0.736,0.792,0.048
823928,2026-07-08,Colorado Rockies @ Los Angeles Dodgers,home,Roki Sasaki,R,Colorado Rockies,9,4,4,1,5,0,154,False,True,0.779,0.775,0.828,0.813,0.84,0.096
824253,2026-07-08,Athletics @ Detroit Tigers,away,Jeffrey Springs,L,Detroit Tigers,9,5,4,0,4,2,121,False,True,0.714,0.731,0.81,0.797,0.814,0.07
824253,2026-07-08,Athletics @ Detroit Tigers,home,Troy Melton,R,Athletics,9,4,5,0,4,0,61,False,True,0.751,0.752,0.522,0.62,0.631,-0.113
824496,2026-07-08,Philadelphia Phillies @ Cincinnati Reds,home,Chase Burns,R,Philadelphia Phillies,9,5,4,0,5,0,154,False,True,0.771,0.768,0.621,0.649,0.672,-0.072
824578,2026-07-08,Boston Red Sox @ Chicago White Sox,away,Jake Bennett,L,Chicago White Sox,9,4,4,1,5,1,38,True,False,0.777,0.768,0.521,0.63,0.67,-0.074
824578,2026-07-08,Boston Red Sox @ Chicago White Sox,home,Davis Martin,R,Boston Red Sox,9,3,6,0,3,0,156,False,True,0.693,0.707,0.688,0.691,0.665,-0.079
824815,2026-07-08,Chicago Cubs @ Baltimore Orioles,away,Colin Rea,R,Baltimore Orioles,9,3,4,2,5,0,163,False,True,0.749,0.747,0.775,0.774,0.772,0.028
824815,2026-07-08,Chicago Cubs @ Baltimore Orioles,home,Dean Kremer,R,Chicago Cubs,9,3,5,1,4,0,13,True,False,0.75,0.75,0.604,0.721,0.731,-0.013
